site,territory,EX,build_year,sample_year,plot_year,time,date,month,day,plot,species_cor,nom_lat,height,diam,arrow,stem_state,no_browsing,young_browsing,old_browsing,Browsing_percent,sampling_area_m2,missingpicnote
CH1104,Chic-Chocs,TE,2011,2013,422_2013,T2,NA,NA,NA,422,Betula,Betula sp.,53,8.46,Unbrowsed,Live,4,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,24,8.4,Browsed,Live,7,4,0,36.36363636,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,35,12,Browsed,Live,3,2,3,62.5,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,36,10.1,Unbrowsed,Live,11,0,3,21.42857143,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,18,5.7,Unbrowsed,Live,1,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,27,7.1,Browsed,Live,1,0,1,50,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,47,12.6,Unbrowsed,Live,12,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,27,9.3,Unbrowsed,Live,10,7,4,52.38095238,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,22,6.2,Unbrowsed,Live,4,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,18,6.8,Browsed,Live,0,2,0,100,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,21,7.8,Unbrowsed,Live,2,1,0,33.33333333,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,10,2.2,Unbrowsed,Live,0,0,0,NA,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,14,6.4,Unbrowsed,Live,2,1,0,33.33333333,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,35,12.4,Unbrowsed,Live,4,5,0,55.55555556,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,29,10.1,Unbrowsed,Live,7,2,0,22.22222222,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,23,9.8,Browsed,Live,3,3,1,57.14285714,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,19,6,Unbrowsed,Live,2,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,15,7.2,Unbrowsed,Live,2,3,0,60,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,30,10.6,Unbrowsed,Mutilate,7,3,0,30,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,20,8,Unbrowsed,Live,3,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,18,4.4,Unbrowsed,Live,0,0,0,NA,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,26,7.3,Unbrowsed,Live,3,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,26,7.3,Unbrowsed,Live,9,7,2,50,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,23,6,Unbrowsed,Live,3,2,0,40,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,22,9.3,Unbrowsed,Live,4,3,2,55.55555556,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,42,18.6,Unbrowsed,Live,9,13,0,59.09090909,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,16,5,Unbrowsed,Live,2,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,18,3.7,Unbrowsed,Live,0,0,0,NA,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,21,10.4,Browsed,Live,11,9,2,50,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,29,10.2,Unbrowsed,Live,2,2,4,75,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,12,6,Unbrowsed,Live,0,0,0,NA,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,12,7.8,Browsed,Live,1,2,1,75,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,16,7.5,Unbrowsed,Live,0,4,0,100,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,14,5.2,Unbrowsed,Live,2,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,21,9.5,Unbrowsed,Live,3,0,4,57.14285714,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,17,3.8,Unbrowsed,Live,2,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,23,6,Unbrowsed,Live,5,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,28,6.6,Unbrowsed,Live,10,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Abibal,Abies balsamea,13,3.9,Unbrowsed,Live,0,0,0,NA,4,ok
CH1104,Chic-Chocs,TE,2011,2014,422_2014,T3,06/06/2014,6,6,422,Acerub,Acer rubrum,23,5.5,Unbrowsed,Live,3,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,29,5.9,Unbrowsed,Live,9,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,35,13.7,Unbrowsed,Mutilate,7,3,7,58.82352941,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,13,6.8,Browsed,Live,1,0,4,80,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,32,9.2,Unbrowsed,Live,9,2,0,18.18181818,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,37,8.3,Unbrowsed,Live,7,2,0,22.22222222,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,11,0.8,Unbrowsed,Live,2,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,7,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,29.5,7.8,Unbrowsed,Live,3,1,0,25,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,44,14,Unbrowsed,Mutilate,14,2,8,41.66666667,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,46,11.9,Browsed,Mutilate,6,3,5,57.14285714,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,25,5,Unbrowsed,Live,6,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,50,9.2,Unbrowsed,Live,12,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,71,18.8,Unbrowsed,Live,21,7,8,41.66666667,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,18,5.6,Unbrowsed,Live,3,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,47,13.5,Unbrowsed,Live,16,1,6,30.43478261,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,21,6.5,Unbrowsed,Live,1,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,23,6.7,Unbrowsed,Live,6,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,39,11.9,Unbrowsed,Mutilate,10,4,6,50,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,18,9.1,Browsed,Mutilate,1,3,0,75,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,27,8.5,Unbrowsed,Live,3,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,42,9,Unbrowsed,Live,12,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,36,7.1,Unbrowsed,Live,10,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,37,10,Unbrowsed,Live,7,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,58,16,Unbrowsed,Mutilate,11,4,12,59.25925926,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,32,9.4,Unbrowsed,Live,8,1,3,33.33333333,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,26.5,9.4,Unbrowsed,Live,4,4,1,55.55555556,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,47.5,15.6,Unbrowsed,Live,28,0,3,9.677419355,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,38.5,11.9,Unbrowsed,Live,7,2,3,41.66666667,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,44.5,10.8,Unbrowsed,Live,23,0,4,14.81481481,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,31,7.6,Unbrowsed,Live,8,0,3,27.27272727,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,39,6.7,Unbrowsed,Live,16,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,18,4.5,Unbrowsed,Live,15,0,4,21.05263158,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,31,10,Unbrowsed,Live,15,0,5,25,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,25,7,Unbrowsed,Live,4,0,2,33.33333333,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,11,4.1,Browsed,Live,1,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,32,8.2,Unbrowsed,Mutilate,6,8,0,57.14285714,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,18,5.2,Unbrowsed,Live,3,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,34,8.8,Unbrowsed,Live,9,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,25,9.3,Unbrowsed,Live,5,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2015,422_2015,T4,29/05/2015,5,29,422,Abibal,Abies balsamea,32,4.5,Unbrowsed,Live,12,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,46,10.2,Unbrowsed,Live,16,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,66,13.8,Browsed,Live,42,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,42,9.4,Unbrowsed,Live,6,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,85,21.1,Browsed,Live,48,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,68,16.2,Browsed,Live,31,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,50,21.9,Browsed,Live,30,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,38,8.1,Unbrowsed,Live,9,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,46.5,16.5,Browsed,Live,39,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,9.5,NA,NA,Live,NA,NA,NA,NA,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,21,9.2,Unbrowsed,Live,3,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,27,7.8,Unbrowsed,Live,3,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,45,8.7,Unbrowsed,Live,12,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,49,10.5,Browsed,Live,11,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,49.5,10.3,Browsed,Live,20,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,55,9.9,Browsed,Live,11,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,59.5,12.4,Browsed,Live,20,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,82.5,21.8,Browsed,Live,85,1,0,1.162790698,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,27,8.4,Unbrowsed,Live,9,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,20,7.8,Unbrowsed,Live,3,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,27,7,Unbrowsed,Live,8,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,63,12.1,Browsed,Live,19,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,34,6.6,Unbrowsed,Live,10,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,67,18.2,Browsed,Live,58,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,48,8.6,Unbrowsed,Live,10,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,48,9.2,Unbrowsed,Live,18,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,39,11.8,Browsed,Live,12,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,49,11.2,Unbrowsed,Live,34,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,102,24.1,Browsed,Live,57,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,47,9.9,Unbrowsed,Live,14,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,53,14.3,Browsed,Live,27,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,17,9.8,Unbrowsed,Live,7,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,38,10.4,Unbrowsed,Live,10,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,50,8.4,Unbrowsed,Live,16,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,51,12.3,Unbrowsed,Live,17,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,51,11.3,Browsed,Live,18,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,55,11.5,Browsed,Live,18,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,60.5,17.4,Unbrowsed,Live,49,1,0,2,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,15,4.6,Unbrowsed,Live,1,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,58,8.1,Browsed,Live,14,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,87,18.2,Browsed,Live,79,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,70,23.7,Browsed,Live,48,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,23,7.3,Unbrowsed,Live,4,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,44,11.4,Unbrowsed,Live,15,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,65,17.7,Browsed,Mutilate,34,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,14,2.9,Unbrowsed,Live,2,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,64,14.3,Browsed,Live,24,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Abibal,Abies balsamea,60.5,13.7,Browsed,Live,31,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2016,422_2016,T5,14/06/2016,6,14,422,Picea,Picea sp.,20,2.5,NA,Live,NA,NA,NA,NA,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,22,NA,Unbrowsed,Live,5,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,15,NA,Unbrowsed,Live,5,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,14,NA,Unbrowsed,Live,2,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,18,NA,Unbrowsed,Live,6,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,21,NA,Unbrowsed,Live,2,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,24,NA,Unbrowsed,Live,8,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,28,NA,Unbrowsed,Live,5,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,22,NA,Unbrowsed,Live,9,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,15,NA,Unbrowsed,Live,5,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,27,NA,Unbrowsed,Live,9,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,26,NA,Unbrowsed,Live,7,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,22,NA,Unbrowsed,Live,4,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,23,NA,Unbrowsed,Live,5,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,21,NA,Unbrowsed,Live,3,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Abibal,Abies balsamea,26,NA,Unbrowsed,Live,10,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2011,423_2011,T0,16/07/2011,7,16,423,Amecan,Amelanchier canadensis,20,NA,Unbrowsed,Live,1,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2012,423_2012,T1,02/06/2012,6,2,423,Abibal,Abies balsamea,19,NA,Browsed,Mutilate,1,6,0,85.71428571,4,ok
CH1104,Chic-Chocs,TE,2011,2012,423_2012,T1,02/06/2012,6,2,423,Abibal,Abies balsamea,17,NA,Browsed,Live,6,1,0,14.28571429,4,ok
CH1104,Chic-Chocs,TE,2011,2012,423_2012,T1,02/06/2012,6,2,423,Abibal,Abies balsamea,14,NA,Unbrowsed,Live,5,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2012,423_2012,T1,02/06/2012,6,2,423,Abibal,Abies balsamea,18,NA,Browsed,Mutilate,0,4,0,100,4,ok
CH1104,Chic-Chocs,TE,2011,2012,423_2012,T1,02/06/2012,6,2,423,Abibal,Abies balsamea,16,NA,Browsed,Mutilate,1,5,0,83.33333333,4,ok
CH1104,Chic-Chocs,TE,2011,2012,423_2012,T1,02/06/2012,6,2,423,Abibal,Abies balsamea,21,NA,Unbrowsed,Live,10,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2012,423_2012,T1,02/06/2012,6,2,423,Abibal,Abies balsamea,15,NA,Unbrowsed,Live,5,1,0,16.66666667,4,ok
CH1104,Chic-Chocs,TE,2011,2012,423_2012,T1,02/06/2012,6,2,423,Abibal,Abies balsamea,17,NA,Browsed,Live,3,2,0,40,4,ok
CH1104,Chic-Chocs,TE,2011,2012,423_2012,T1,02/06/2012,6,2,423,Abibal,Abies balsamea,17,NA,Unbrowsed,Live,2,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2012,423_2012,T1,02/06/2012,6,2,423,Amecan,Amelanchier canadensis,29,NA,Unbrowsed,Live,1,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2013,423_2013,T2,NA,NA,NA,423,Abibal,Abies balsamea,24,9.2,Unbrowsed,Live,3,0,2,40,4,ok
CH1104,Chic-Chocs,TE,2011,2013,423_2013,T2,NA,NA,NA,423,Abibal,Abies balsamea,23.5,9.22,Browsed,Mutilate,4,0,4,50,4,ok
CH1104,Chic-Chocs,TE,2011,2013,423_2013,T2,NA,NA,NA,423,Abibal,Abies balsamea,19,8.44,Unbrowsed,Mutilate,1,0,5,83.33333333,4,ok
CH1104,Chic-Chocs,TE,2011,2013,423_2013,T2,NA,NA,NA,423,Abibal,Abies balsamea,18,4.72,Unbrowsed,Live,3,0,0,0,4,ok
CH1104,Chic-Chocs,TE,2011,2013,423_2013,T2,NA,NA,NA,423,Abibal,Abies balsamea,29,10.6,Unbrowsed,Live,6,0,0,0,4,ok
